-14.75,14.75,0,-0.000649776
-14.75,14.25,0,9.95E-05
-14.75,13.75,0,0.001199105
-14.75,13.25,0,-0.011546868
-14.75,12.75,0,-2.85E-02
-14.75,12.25,0,0.000262982
-14.75,11.75,0,0.005280761
-14.75,11.25,0,0.009743019
-14.75,10.75,0,0.016408319
-14.75,10.25,0,0.003308144
-14.75,9.75,0,-0.001373949
-14.75,9.25,0,-0.007033916
-14.75,8.75,0,-0.010237081
-14.75,8.25,0,-0.015514091
-14.75,7.75,0,-0.013415084
-14.75,7.25,0,0.003939011
-14.75,6.75,0,0.02132001
-14.75,6.25,0,0.011974745
-14.75,5.75,0,0.00402524
-14.75,5.25,0,0.005589627
-14.75,4.75,0,0.00024151
-14.75,4.25,0,0.00031068
-14.75,3.75,0,-0.003001152
-14.75,3.25,0,0.002602164
-14.75,2.75,0,0.004504786
-14.75,2.25,0,0.001150946
-14.75,1.75,0,-2.21E-05
-14.75,1.25,0,-0.003735117
-14.75,0.75,0,-0.003806979
-14.75,0.25,0,-0.000874346
-14.75,-0.25,0,-6.28E-06
-14.75,-0.75,0,-0.009870829
-14.75,-1.25,0,-0.008285088
-14.75,-1.75,0,-0.001127082
-14.75,-2.25,0,0.002735772
-14.75,-2.75,0,0.013428589
-14.75,-3.25,0,0.002034464
-14.75,-3.75,0,0.002623906
-14.75,-4.25,0,0.016242462
-14.75,-4.75,0,0.014634811
-14.75,-5.25,0,0.005390897
-14.75,-5.75,0,-0.008566591
-14.75,-6.25,0,-0.002369369
-14.75,-6.75,0,0.002678963
-14.75,-7.25,0,0.003280614
-14.75,-7.75,0,0.000823696
-14.75,-8.25,0,0.003683837
-14.75,-8.75,0,0.001333586
-14.75,-9.25,0,0.000440335
-14.75,-9.75,0,-0.000287712
-14.75,-10.25,0,-0.000840653
-14.75,-10.75,0,5.56E-04
-14.75,-11.25,0,0.004821187
-14.75,-11.75,0,0.001609867
-14.75,-12.25,0,0.002670737
-14.75,-12.75,0,0.002046877
-14.75,-13.25,0,-0.006927737
-14.75,-13.75,0,-0.002725289
-14.75,-14.25,0,0.00012934
-14.75,-14.75,0,0.001004339
-14.25,14.75,0,-0.000656067
-14.25,14.25,0,0.000484349
-14.25,13.75,0,0.004350089
-14.25,13.25,0,-3.55E-03
-14.25,12.75,0,-0.014183608
-14.25,12.25,0,-0.000920259
-14.25,11.75,0,6.51E-05
-14.25,11.25,0,0.000117113
-14.25,10.75,0,0.01220696
-14.25,10.25,0,0.003436418
-14.25,9.75,0,0.000180179
-14.25,9.25,0,0.002690738
-14.25,8.75,0,-0.007411527
-14.25,8.25,0,-0.010644165
-14.25,7.75,0,-0.001761121
-14.25,7.25,0,0.005823253
-14.25,6.75,0,0.01459349
-14.25,6.25,0,0.015947106
-14.25,5.75,0,0.022101527
-14.25,5.25,0,0.005059453
-14.25,4.75,0,0.006365831
-14.25,4.25,0,9.39E-05
-14.25,3.75,0,-0.001421923
-14.25,3.25,0,0.001049335
-14.25,2.75,0,1.29E-02
-14.25,2.25,0,0.003083859
-14.25,1.75,0,0.002135528
-14.25,1.25,0,-0.001716046
-14.25,0.75,0,0.001735241
-14.25,0.25,0,0.002744408
-14.25,-0.25,0,3.70E-03
-14.25,-0.75,0,-0.001328978
-14.25,-1.25,0,-0.012695874
-14.25,-1.75,0,-0.012624561
-14.25,-2.25,0,-5.59E-06
-14.25,-2.75,0,0.004062867
-14.25,-3.25,0,0.005813074
-14.25,-3.75,0,0.008915166
-14.25,-4.25,0,0.003246945
-14.25,-4.75,0,0.005409147
-14.25,-5.25,0,9.83E-03
-14.25,-5.75,0,-0.000521274
-14.25,-6.25,0,0.000461203
-14.25,-6.75,0,1.12E-03
-14.25,-7.25,0,-0.003815937
-14.25,-7.75,0,0.001424341
-14.25,-8.25,0,0.007433333
-14.25,-8.75,0,-0.005341889
-14.25,-9.25,0,-0.006251268
-14.25,-9.75,0,-0.01056408
-14.25,-10.25,0,-0.0068319
-14.25,-10.75,0,-0.004602646
-14.25,-11.25,0,0.001040357
-14.25,-11.75,0,0.002100604
-14.25,-12.25,0,0.00123063
-14.25,-12.75,0,0.001077773
-14.25,-13.25,0,-0.007788562
-14.25,-13.75,0,-0.000138523
-14.25,-14.25,0,0.001322342
-14.25,-14.75,0,0.012328324
-13.75,14.75,0,-0.00085142
-13.75,14.25,0,-0.004674442
-13.75,13.75,0,0.007423593
-13.75,13.25,0,0.006674902
-13.75,12.75,0,-0.001522428
-13.75,12.25,0,-0.002475795
-13.75,11.75,0,-0.005503167
-13.75,11.25,0,-0.013669413
-13.75,10.75,0,-0.001261916
-13.75,10.25,0,-0.000148833
-13.75,9.75,0,-0.000374858
-13.75,9.25,0,-0.003164905
-13.75,8.75,0,-0.012932555
-13.75,8.25,0,-0.013436715
-13.75,7.75,0,-0.007128714
-13.75,7.25,0,-0.001866446
-13.75,6.75,0,0.00413805
-13.75,6.25,0,0.022127371
-13.75,5.75,0,0.021238782
-13.75,5.25,0,0.016246036
-13.75,4.75,0,0.016157567
-13.75,4.25,0,0.01157121
-13.75,3.75,0,0.007931078
-13.75,3.25,0,0.001429415
-13.75,2.75,0,0.002908772
-13.75,2.25,0,0.006843852
-13.75,1.75,0,0.000791187
-13.75,1.25,0,0.002010763
-13.75,0.75,0,0.005151069
-13.75,0.25,0,0.000412885
-13.75,-0.25,0,4.43E-03
-13.75,-0.75,0,-0.002391211
-13.75,-1.25,0,-0.011861807
-13.75,-1.75,0,-0.018526251
-13.75,-2.25,0,-0.002132023
-13.75,-2.75,0,0.00010945
-13.75,-3.25,0,0.004959111
-13.75,-3.75,0,0.001631385
-13.75,-4.25,0,0.000649113
-13.75,-4.75,0,0.006068251
-13.75,-5.25,0,0.010933868
-13.75,-5.75,0,0.004367325
-13.75,-6.25,0,-0.001079696
-13.75,-6.75,0,-0.000478561
-13.75,-7.25,0,-0.005568397
-13.75,-7.75,0,0.000721522
-13.75,-8.25,0,0.00258761
-13.75,-8.75,0,0.000721538
-13.75,-9.25,0,0.00212508
