-14.75,14.75,0,-0.000753957
-14.75,14.25,0,-0.000120956
-14.75,13.75,0,0.000585401
-14.75,13.25,0,-0.008119187
-14.75,12.75,0,-0.016592874
-14.75,12.25,0,0.000885645
-14.75,11.75,0,0.00244402
-14.75,11.25,0,0.005230202
-14.75,10.75,0,0.008741367
-14.75,10.25,0,0.002093841
-14.75,9.75,0,-0.001482739
-14.75,9.25,0,-0.005971309
-14.75,8.75,0,-0.00750391
-14.75,8.25,0,-0.010137977
-14.75,7.75,0,-0.008431021
-14.75,7.25,0,0.00299341
-14.75,6.75,0,0.013706529
-14.75,6.25,0,0.010200526
-14.75,5.75,0,0.000499714
-14.75,5.25,0,0.006601293
-14.75,4.75,0,0.000545865
-14.75,4.25,0,0.001632995
-14.75,3.75,0,-0.00084373
-14.75,3.25,0,0.003109536
-14.75,2.75,0,0.003655481
-14.75,2.25,0,0.001243646
-14.75,1.75,0,0.000181855
-14.75,1.25,0,-0.002062189
-14.75,0.75,0,-0.002402021
-14.75,0.25,0,-0.000790308
-14.75,-0.25,0,0.000173942
-14.75,-0.75,0,-0.006943453
-14.75,-1.25,0,-0.005903122
-14.75,-1.75,0,-0.001079569
-14.75,-2.25,0,0.001529328
-14.75,-2.75,0,0.007839575
-14.75,-3.25,0,0.001135222
-14.75,-3.75,0,0.002224599
-14.75,-4.25,0,0.010837757
-14.75,-4.75,0,0.00988389
-14.75,-5.25,0,0.004799105
-14.75,-5.75,0,-0.004169972
-14.75,-6.25,0,-0.001156521
-14.75,-6.75,0,0.00223961
-14.75,-7.25,0,0.002588952
-14.75,-7.75,0,0.000646524
-14.75,-8.25,0,0.00252511
-14.75,-8.75,0,0.001438687
-14.75,-9.25,0,0.001304736
-14.75,-9.75,0,9.06E-06
-14.75,-10.25,0,-0.000408335
-14.75,-10.75,0,0.000889238
-14.75,-11.25,0,0.003725605
-14.75,-11.75,0,0.001513655
-14.75,-12.25,0,0.002146861
-14.75,-12.75,0,0.002403714
-14.75,-13.25,0,-0.003773444
-14.75,-13.75,0,-0.001318169
-14.75,-14.25,0,0.000174055
-14.75,-14.75,0,0.000640721
-14.25,14.75,0,-0.000712949
-14.25,14.25,0,9.56E-05
-14.25,13.75,0,0.00150194
-14.25,13.25,0,-0.003598132
-14.25,12.75,0,-0.00982948
-14.25,12.25,0,-0.000801828
-14.25,11.75,0,2.29E-05
-14.25,11.25,0,-2.50E-05
-14.25,10.75,0,0.007250571
-14.25,10.25,0,0.002085554
-14.25,9.75,0,-5.19E-05
-14.25,9.25,0,0.001574145
-14.25,8.75,0,-0.00648303
-14.25,8.25,0,-0.008286399
-14.25,7.75,0,-0.000171461
-14.25,7.25,0,0.004141263
-14.25,6.75,0,0.010588237
-14.25,6.25,0,0.013323205
-14.25,5.75,0,0.01796375
-14.25,5.25,0,0.00670831
-14.25,4.75,0,0.006670837
-14.25,4.25,0,0.002205305
-14.25,3.75,0,-0.000243599
-14.25,3.25,0,0.000539327
-14.25,2.75,0,0.008925949
-14.25,2.25,0,0.002906068
-14.25,1.75,0,0.002393427
-14.25,1.25,0,-0.000998578
-14.25,0.75,0,0.001610079
-14.25,0.25,0,0.001629556
-14.25,-0.25,0,0.001771592
-14.25,-0.75,0,-0.00153308
-14.25,-1.25,0,-0.008981258
-14.25,-1.75,0,-0.008522742
-14.25,-2.25,0,0.000198421
-14.25,-2.75,0,0.002818908
-14.25,-3.25,0,0.004531623
-14.25,-3.75,0,0.007059703
-14.25,-4.25,0,0.003411899
-14.25,-4.75,0,0.004791882
-14.25,-5.25,0,0.007134605
-14.25,-5.75,0,-0.000311396
-14.25,-6.25,0,0.000804893
-14.25,-6.75,0,0.001434864
-14.25,-7.25,0,-0.002763291
-14.25,-7.75,0,0.001321843
-14.25,-8.25,0,0.005430946
-14.25,-8.75,0,-0.003586328
-14.25,-9.25,0,-0.0031844
